dbirwt_0,dbirwt_1
1588.0,1928.0
928.0,1226.0
1276.0,1474.0
1106.0,1134.0
1743.0,1751.0
1141.0,1609.0
1942.0,2013.0
1673.0,2055.0
340.0,454.0
1758.0,2013.0
2013.0,2098.0
1403.0,2055.0
1906.0,2013.0
1276.0,1814.0
1361.0,1417.0
1403.0,2087.0
1914.0,1949.0
1956.0,1965.0
1013.0,1134.0
1644.0,1758.0
928.0,1382.0
1488.0,1595.0
1531.0,1588.0
1490.0,2040.0
1177.0,1234.0
1035.0,1149.0
1220.0,1390.0
1390.0,2057.0
1617.0,1901.0
1361.0,1446.0
1091.0,1360.0
1546.0,1957.0
1830.0,1840.0
624.0,1503.0
1984.0,2098.0
1248.0,1659.0
608.0,732.0
1588.0,1786.0
1106.0,1177.0
1417.0,1531.0
960.0,1446.0
1715.0,1734.0
1801.0,1915.0
652.0,666.0
1638.0,1688.0
1404.0,1560.0
2028.0,2057.0
1404.0,2085.0
1417.0,1446.0
1250.0,1360.0
1702.0,1801.0
936.0,1092.0
1333.0,1745.0
1410.0,1443.0
1077.0,1432.0
737.0,822.0
360.0,380.0
1840.0,2075.0
1674.0,1915.0
624.0,709.0
751.0,780.0
1489.0,1787.0
1928.0,2080.0
1389.0,1701.0
744.0,751.0
683.0,746.0
1580.0,1830.0
1210.0,1772.0
1474.0,1814.0
879.0,993.0
1844.0,1872.0
1447.0,1574.0
1546.0,1631.0
851.0,879.0
397.0,454.0
751.0,879.0
1588.0,2055.0
1574.0,1617.0
1134.0,1417.0
1715.0,1743.0
283.0,369.0
1957.0,1972.0
1050.0,1225.0
1915.0,2014.0
1943.0,1957.0
1928.0,2027.0
1531.0,1939.0
1687.0,1786.0
1276.0,1474.0
681.0,695.0
1560.0,1702.0
1420.0,1490.0
1830.0,1957.0
1602.0,1942.0
456.0,967.0
1276.0,1730.0
1688.0,1787.0
1674.0,2014.0
964.0,1291.0
1362.0,1503.0
1474.0,2070.0
2085.0,2095.0
1418.0,1531.0
624.0,680.0
1673.0,1871.0
1843.0,1899.0
1418.0,1729.0
350.0,450.0
1899.0,2013.0
1899.0,2070.0
1089.0,1516.0
1446.0,1956.0
1620.0,1930.0
1500.0,2050.0
1049.0,1247.0
370.0,390.0
1400.0,1680.0
1106.0,1531.0
709.0,822.0
1843.0,1984.0
1134.0,1200.0
709.0,737.0
1049.0,1250.0
1729.0,1758.0
1162.0,1276.0
1503.0,1616.0
740.0,1680.0
1588.0,2060.0
1191.0,1786.0
1304.0,1418.0
1559.0,1956.0
1162.0,1531.0
1580.0,1620.0
1265.0,1275.0
1559.0,1588.0
1240.0,1400.0
1950.0,2080.0
907.0,1134.0
260.0,280.0
1503.0,1600.0
820.0,1600.0
992.0,1134.0
320.0,454.0
1361.0,1474.0
680.0,765.0
1361.0,1786.0
369.0,482.0
1830.0,2030.0
2013.0,2041.0
1219.0,1332.0
400.0,900.0
1030.0,1160.0
730.0,780.0
1843.0,2040.0
1474.0,1588.0
822.0,1531.0
1644.0,1673.0
1503.0,1616.0
1247.0,1644.0
2041.0,2070.0
1077.0,1985.0
1843.0,1899.0
1800.0,1956.0
235.0,255.0
624.0,709.0
1304.0,1418.0
1021.0,1304.0
1701.0,1814.0
750.0,1750.0
1690.0,1700.0
1758.0,1814.0
1644.0,1814.0
1644.0,1758.0
480.0,500.0
745.0,850.0
2041.0,2070.0
1843.0,1985.0
680.0,709.0
907.0,964.0
1049.0,1247.0
1956.0,2098.0
482.0,936.0
1570.0,1800.0
482.0,652.0
1446.0,1503.0
1275.0,1535.0
1758.0,1871.0
794.0,907.0
2041.0,2098.0
1647.0,1667.0
1025.0,1055.0
737.0,794.0
1843.0,1899.0
1474.0,2041.0
1190.0,2013.0
1985.0,2013.0
1162.0,1191.0
1446.0,1474.0
1899.0,1985.0
1758.0,2098.0
879.0,1021.0
1616.0,1729.0
1710.0,1725.0
1247.0,1332.0
595.0,925.0
1871.0,2013.0
1332.0,1559.0
1150.0,1240.0
275.0,279.0
1700.0,1850.0
1880.0,1930.0
1531.0,1644.0
1380.0,1430.0
2013.0,2041.0
1701.0,1814.0
1985.0,2070.0
1758.0,1899.0
1660.0,1970.0
945.0,980.0
1332.0,1418.0
1219.0,1559.0
1191.0,1531.0
1673.0,1701.0
1928.0,1985.0
340.0,397.0
652.0,737.0
1049.0,1701.0
1021.0,1077.0
1191.0,1304.0
1616.0,1758.0
1673.0,2013.0
1673.0,1899.0
691.0,774.0
1446.0,1758.0
1021.0,1049.0
1758.0,1814.0
1270.0,1850.0
1775.0,1875.0
1134.0,1304.0
1985.0,2013.0
1530.0,1880.0
940.0,1050.0
503.0,550.0
2041.0,2070.0
1559.0,1701.0
2013.0,2070.0
1871.0,1899.0
1361.0,1644.0
936.0,964.0
1276.0,1304.0
987.0,1079.0
1644.0,2041.0
1540.0,1780.0
1440.0,1531.0
1070.0,1365.0
495.0,604.0
539.0,1474.0
1389.0,1474.0
567.0,595.0
482.0,936.0
1899.0,2013.0
936.0,1077.0
1559.0,2098.0
1956.0,2080.0
1162.0,1304.0
1270.0,1555.0
1930.0,2000.0
1871.0,2070.0
1616.0,2070.0
1276.0,1474.0
1985.0,2070.0
2070.0,2098.0
1156.0,1843.0
720.0,1410.0
980.0,1420.0
760.0,1080.0
580.0,610.0
1515.0,1800.0
1701.0,1899.0
1644.0,1673.0
1871.0,1985.0
1871.0,1985.0
1715.0,1895.0
709.0,1361.0
1644.0,1956.0
1531.0,1814.0
1304.0,1446.0
1786.0,1956.0
1300.0,1980.0
660.0,765.0
1530.0,2070.0
1910.0,2080.0
992.0,1021.0
1559.0,1616.0
1049.0,1474.0
1701.0,1956.0
1418.0,1786.0
1830.0,1980.0
1320.0,1480.0
1729.0,1871.0
1247.0,1332.0
730.0,740.0
1049.0,1588.0
454.0,652.0
1134.0,1304.0
1446.0,1673.0
907.0,992.0
1940.0,1980.0
1843.0,1928.0
2013.0,2041.0
1390.0,1395.0
822.0,1077.0
1418.0,1503.0
1701.0,1814.0
1644.0,1758.0
600.0,670.0
482.0,539.0
1644.0,1729.0
455.0,890.0
675.0,1070.0
595.0,652.0
1644.0,1701.0
1531.0,1786.0
1899.0,1956.0
1498.0,1500.0
482.0,822.0
652.0,1219.0
1276.0,1616.0
1928.0,1956.0
662.0,700.0
566.0,1648.0
1440.0,2050.0
590.0,1050.0
1389.0,1446.0
1503.0,1701.0
1814.0,1928.0
1616.0,1701.0
1843.0,1899.0
992.0,1134.0
740.0,820.0
794.0,822.0
830.0,880.0
1276.0,1332.0
1021.0,1588.0
780.0,870.0
1191.0,1559.0
851.0,1304.0
1758.0,1814.0
936.0,1077.0
1247.0,1304.0
1701.0,1871.0
1300.0,1737.0
482.0,510.0
1701.0,1956.0
1644.0,1956.0
1588.0,1928.0
1389.0,1673.0
2013.0,2098.0
1685.0,2080.0
1910.0,1920.0
1899.0,1928.0
936.0,992.0
1700.0,1720.0
1956.0,2070.0
851.0,992.0
1644.0,1899.0
1077.0,1134.0
1956.0,1985.0
1899.0,2041.0
1899.0,1985.0
1276.0,1361.0
1503.0,1616.0
1616.0,1673.0
1361.0,1928.0
650.0,683.0
1247.0,1332.0
610.0,720.0
1304.0,1588.0
624.0,680.0
1758.0,1871.0
1219.0,1332.0
1800.0,1880.0
1673.0,1956.0
1276.0,1814.0
879.0,1304.0
369.0,397.0
1049.0,1361.0
1701.0,1814.0
649.0,957.0
1269.0,1360.0
1559.0,1786.0
1871.0,1985.0
1701.0,1729.0
1276.0,1503.0
1332.0,1928.0
1729.0,1843.0
1843.0,1899.0
1160.0,1740.0
1500.0,1580.0
567.0,624.0
1389.0,1729.0
1332.0,1361.0
652.0,680.0
1899.0,1956.0
1871.0,2041.0
1729.0,1814.0
1361.0,1786.0
1400.0,1520.0
1560.0,1740.0
900.0,982.0
753.0,973.0
1210.0,1700.0
1106.0,1162.0
1673.0,1758.0
1616.0,1899.0
1871.0,2098.0
680.0,765.0
1644.0,1899.0
1588.0,1701.0
1209.0,1210.0
500.0,600.0
1559.0,1786.0
1985.0,2013.0
1106.0,1162.0
1304.0,1446.0
1162.0,1276.0
1843.0,1985.0
750.0,780.0
600.0,700.0
1890.0,1960.0
1080.0,1200.0
546.0,623.0
800.0,900.0
1814.0,1956.0
1588.0,1871.0
1304.0,1588.0
851.0,907.0
1616.0,1786.0
1413.0,1470.0
579.0,600.0
1180.0,1240.0
1701.0,1814.0
1361.0,1389.0
1446.0,1531.0
1899.0,2070.0
1701.0,1814.0
1361.0,1474.0
1758.0,1985.0
822.0,1758.0
1361.0,1644.0
1928.0,1985.0
1503.0,1531.0
2010.0,2100.0
1700.0,2000.0
1928.0,2070.0
2013.0,2041.0
1389.0,1474.0
1899.0,2041.0
567.0,709.0
1729.0,1928.0
740.0,985.0
1060.0,1070.0
1520.0,1660.0
1871.0,2098.0
1928.0,1956.0
1644.0,1843.0
1928.0,2013.0
1050.0,1400.0
1503.0,1758.0
1843.0,2041.0
1400.0,1750.0
1580.0,1910.0
1520.0,1760.0
340.0,369.0
300.0,395.0
1332.0,1531.0
1620.0,1700.0
1400.0,2000.0
1276.0,2013.0
1985.0,2098.0
1531.0,2098.0
1559.0,2041.0
1701.0,2041.0
851.0,879.0
312.0,680.0
1474.0,1899.0
851.0,1701.0
1786.0,1985.0
1814.0,2070.0
744.0,890.0
1806.0,1972.0
1503.0,1588.0
1701.0,1843.0
1460.0,1736.0
1389.0,1616.0
1276.0,1332.0
1332.0,1559.0
1729.0,1899.0
1616.0,1786.0
1758.0,2070.0
350.0,780.0
1440.0,1458.0
964.0,1786.0
510.0,567.0
425.0,595.0
482.0,624.0
2020.0,2040.0
1701.0,2098.0
1276.0,1814.0
1474.0,1956.0
2013.0,2041.0
1871.0,1988.0
1531.0,1559.0
1426.0,1693.0
680.0,794.0
970.0,1168.0
992.0,1021.0
907.0,936.0
1680.0,1920.0
1162.0,1418.0
765.0,907.0
1786.0,1985.0
312.0,369.0
1520.0,1940.0
510.0,652.0
1230.0,1260.0
1480.0,1830.0
680.0,794.0
1616.0,2013.0
1500.0,1560.0
1700.0,2040.0
1191.0,1446.0
1240.0,1430.0
1304.0,1531.0
1389.0,1559.0
1446.0,1588.0
1361.0,1503.0
1540.0,1650.0
595.0,765.0
580.0,680.0
737.0,1928.0
680.0,794.0
1559.0,1616.0
1389.0,1616.0
1786.0,1928.0
1701.0,1758.0
1616.0,1673.0
1588.0,2098.0
1559.0,1758.0
482.0,1758.0
539.0,624.0
1361.0,2070.0
1588.0,1871.0
1758.0,2098.0
1729.0,1814.0
1503.0,2013.0
1531.0,1928.0
992.0,1418.0
1786.0,1928.0
992.0,1021.0
1588.0,1899.0
1786.0,1956.0
1418.0,1559.0
1503.0,1531.0
539.0,1361.0
1758.0,1928.0
1786.0,1899.0
1729.0,1758.0
624.0,964.0
1814.0,1928.0
1474.0,1531.0
964.0,1077.0
1701.0,1729.0
1559.0,1673.0
510.0,539.0
1644.0,1843.0
1843.0,1928.0
1644.0,1701.0
1843.0,1928.0
1678.0,1720.0
1758.0,1814.0
1588.0,1985.0
1588.0,1644.0
1644.0,2041.0
482.0,794.0
1389.0,1503.0
1304.0,1361.0
1814.0,1956.0
851.0,879.0
1729.0,1956.0
1503.0,1559.0
1503.0,1616.0
1928.0,1985.0
2013.0,2070.0
1588.0,1928.0
1843.0,1928.0
1786.0,2098.0
1843.0,1985.0
879.0,1729.0
851.0,907.0
1106.0,1729.0
1928.0,2098.0
1559.0,1786.0
1219.0,1332.0
1928.0,2041.0
1588.0,1616.0
640.0,1871.0
1729.0,1928.0
1276.0,1418.0
1644.0,1758.0
1899.0,1956.0
340.0,397.0
1021.0,1361.0
1134.0,1531.0
1985.0,2013.0
652.0,737.0
1928.0,1985.0
1758.0,2070.0
1786.0,2070.0
1134.0,1332.0
1389.0,1531.0
1673.0,1956.0
1871.0,2013.0
1247.0,1361.0
1673.0,1985.0
425.0,482.0
1858.0,1930.0
1701.0,2013.0
539.0,936.0
1474.0,1559.0
851.0,936.0
765.0,794.0
2013.0,2041.0
1956.0,1985.0
1871.0,1899.0
1928.0,2041.0
1276.0,1304.0
1786.0,1871.0
1531.0,1588.0
1134.0,1361.0
1985.0,2070.0
1134.0,1304.0
1814.0,2013.0
1687.0,2057.0
737.0,1219.0
2041.0,2098.0
1049.0,1446.0
1446.0,1871.0
1304.0,1559.0
1446.0,1701.0
1474.0,1928.0
964.0,1786.0
1162.0,1247.0
624.0,765.0
1814.0,1928.0
1928.0,2041.0
1758.0,2098.0
1644.0,2013.0
1616.0,1673.0
1673.0,1985.0
1729.0,1871.0
1729.0,1956.0
1503.0,1588.0
936.0,1077.0
284.0,482.0
1593.0,1638.0
1332.0,1361.0
1332.0,1418.0
1843.0,1985.0
680.0,765.0
1446.0,2070.0
1616.0,1701.0
1106.0,1786.0
1758.0,1843.0
765.0,851.0
1049.0,1304.0
1247.0,1418.0
425.0,454.0
1644.0,1786.0
1616.0,1758.0
1588.0,1956.0
1758.0,2041.0
1531.0,1640.0
1531.0,1616.0
1304.0,1446.0
1673.0,1729.0
1899.0,1956.0
1304.0,1786.0
1446.0,1985.0
1616.0,1956.0
680.0,879.0
1786.0,1843.0
1471.0,1813.0
1729.0,2055.0
1590.0,1660.0
1503.0,1899.0
507.0,1871.0
1051.0,1053.0
1450.0,1830.0
1050.0,1640.0
1985.0,2013.0
1555.0,2015.0
1200.0,1700.0
936.0,1021.0
2070.0,2098.0
1446.0,1488.0
1928.0,2011.0
1559.0,1899.0
1720.0,1810.0
1520.0,2060.0
1280.0,1890.0
1645.0,1720.0
1170.0,1990.0
1474.0,1899.0
425.0,567.0
1928.0,2013.0
765.0,860.0
964.0,1021.0
1660.0,1675.0
1814.0,1843.0
1645.0,1701.0
1928.0,2013.0
935.0,1190.0
1685.0,1720.0
1701.0,1871.0
968.0,1020.0
1500.0,1600.0
1545.0,1643.0
1446.0,1729.0
860.0,905.0
1750.0,1950.0
1305.0,1755.0
660.0,690.0
1474.0,1644.0
1520.0,1595.0
1480.0,1630.0
1670.0,1880.0
1644.0,1673.0
1701.0,1814.0
1100.0,1310.0
624.0,950.0
1899.0,1956.0
289.0,292.0
1560.0,1590.0
526.0,625.0
1588.0,1644.0
1450.0,1695.0
1860.0,1910.0
1474.0,1758.0
1560.0,1900.0
1452.0,1690.0
1565.0,1787.0
1531.0,1701.0
600.0,860.0
1655.0,1725.0
1219.0,1814.0
1670.0,1750.0
760.0,922.0
1060.0,1320.0
1710.0,1730.0
670.0,880.0
1814.0,1871.0
930.0,990.0
1800.0,1820.0
1380.0,1520.0
1890.0,2070.0
1273.0,1364.0
1860.0,1900.0
1162.0,1418.0
592.0,876.0
1190.0,1350.0
697.0,780.0
1814.0,1928.0
1559.0,1899.0
1783.0,1857.0
680.0,1010.0
1361.0,1588.0
713.0,733.0
700.0,810.0
567.0,822.0
975.0,1060.0
540.0,670.0
1870.0,1970.0
1795.0,1945.0
1100.0,1746.0
1685.0,1989.0
725.0,940.0
1380.0,2080.0
1590.0,1600.0
1814.0,1985.0
1599.0,1635.0
1588.0,1814.0
1160.0,1230.0
1077.0,1106.0
1560.0,1860.0
1786.0,1928.0
1701.0,1729.0
670.0,870.0
1418.0,1758.0
1050.0,1685.0
2053.0,2086.0
920.0,1247.0
1676.0,1824.0
1814.0,1857.0
1361.0,1713.0
1185.0,1190.0
1758.0,2013.0
1375.0,1517.0
1680.0,1985.0
1899.0,1956.0
1375.0,1431.0
1330.0,1360.0
1588.0,1644.0
680.0,709.0
1729.0,1871.0
1106.0,1191.0
1380.0,1630.0
1430.0,1730.0
1701.0,1814.0
765.0,1247.0
1418.0,1559.0
1814.0,1899.0
1765.0,1900.0
1191.0,1531.0
1588.0,1644.0
1928.0,2041.0
1670.0,2070.0
1490.0,1880.0
1021.0,1049.0
1843.0,1985.0
1814.0,1843.0
1590.0,1850.0
1715.0,1800.0
1640.0,1710.0
1800.0,2100.0
1843.0,1871.0
822.0,1276.0
1077.0,1247.0
1510.0,1635.0
1360.0,2060.0
1750.0,2100.0
1361.0,1474.0
766.0,936.0
1790.0,1825.0
500.0,530.0
1575.0,1845.0
1956.0,2013.0
1985.0,2041.0
1304.0,1474.0
1559.0,1701.0
1871.0,1928.0
1814.0,2041.0
1210.0,1380.0
1786.0,1928.0
624.0,652.0
964.0,1049.0
1680.0,1860.0
425.0,539.0
1460.0,1570.0
1985.0,2070.0
1560.0,1900.0
1871.0,2041.0
780.0,790.0
1180.0,1600.0
1843.0,2041.0
1928.0,2013.0
1644.0,2098.0
510.0,652.0
1814.0,1843.0
1956.0,2041.0
1559.0,1616.0
1690.0,1730.0
1134.0,1729.0
1000.0,1320.0
1900.0,2013.0
1389.0,1673.0
1361.0,1389.0
510.0,567.0
825.0,860.0
1660.0,1890.0
1875.0,1970.0
1162.0,1191.0
907.0,964.0
1701.0,1786.0
1361.0,1446.0
860.0,870.0
936.0,992.0
1871.0,2098.0
2010.0,2055.0
1260.0,1890.0
312.0,340.0
1361.0,1503.0
1588.0,1701.0
435.0,452.0
1531.0,1956.0
1361.0,1389.0
995.0,1000.0
1420.0,1510.0
1360.0,1700.0
1814.0,1928.0
1049.0,1106.0
766.0,822.0
1276.0,1304.0
1155.0,1385.0
1900.0,2041.0
1350.0,1380.0
1110.0,1280.0
1729.0,1786.0
1400.0,1580.0
510.0,652.0
931.0,945.0
851.0,879.0
1616.0,1985.0
1021.0,1049.0
1758.0,1956.0
1758.0,2098.0
567.0,595.0
1701.0,1729.0
1610.0,2050.0
870.0,966.0
1333.0,1361.0
1790.0,1995.0
1191.0,1474.0
1290.0,1480.0
1430.0,1760.0
1276.0,1985.0
964.0,1446.0
1701.0,1729.0
1900.0,1928.0
1474.0,1588.0
820.0,830.0
1531.0,1843.0
1077.0,1276.0
1900.0,1985.0
1304.0,1446.0
936.0,1049.0
737.0,1021.0
1559.0,1786.0
907.0,1559.0
1200.0,1370.0
1920.0,1990.0
1418.0,1531.0
1021.0,1049.0
652.0,709.0
745.0,755.0
1361.0,1446.0
1333.0,1361.0
1920.0,2090.0
1830.0,1995.0
1250.0,1415.0
1134.0,1219.0
936.0,1474.0
1843.0,1871.0
1446.0,1503.0
1900.0,1928.0
936.0,1616.0
1820.0,1990.0
1400.0,1575.0
936.0,1106.0
1021.0,1162.0
1985.0,2070.0
1376.0,1909.0
635.0,1690.0
1645.0,1715.0
1100.0,1355.0
1474.0,1616.0
1673.0,1701.0
475.0,514.0
1418.0,1673.0
1418.0,1900.0
655.0,745.0
1950.0,2050.0
1490.0,1680.0
510.0,567.0
1673.0,2098.0
1871.0,1985.0
2013.0,2098.0
794.0,822.0
510.0,539.0
1219.0,1673.0
1418.0,1503.0
425.0,482.0
1644.0,1899.0
312.0,397.0
737.0,822.0
1956.0,2013.0
1077.0,1106.0
737.0,822.0
1701.0,1729.0
1673.0,1871.0
1077.0,1106.0
1446.0,1701.0
737.0,964.0
1843.0,1899.0
1899.0,1928.0
1332.0,1474.0
454.0,567.0
1559.0,1701.0
1446.0,1758.0
1304.0,1332.0
652.0,709.0
624.0,652.0
1021.0,1899.0
1134.0,2013.0
879.0,992.0
1644.0,2041.0
595.0,737.0
454.0,510.0
340.0,454.0
454.0,737.0
822.0,1077.0
1559.0,1616.0
1701.0,1899.0
1559.0,1985.0
595.0,1644.0
624.0,1049.0
1644.0,1701.0
1559.0,1588.0
992.0,1021.0
1276.0,1503.0
851.0,907.0
1899.0,1985.0
567.0,624.0
1162.0,1474.0
737.0,1588.0
1843.0,2041.0
340.0,567.0
567.0,964.0
1729.0,1758.0
1729.0,2041.0
1049.0,1701.0
1843.0,1899.0
1758.0,1956.0
1616.0,1985.0
1446.0,1503.0
822.0,1361.0
1389.0,1503.0
1077.0,1644.0
340.0,425.0
822.0,1021.0
227.0,454.0
1588.0,1985.0
1162.0,1191.0
1899.0,1928.0
1843.0,1956.0
1077.0,1162.0
1616.0,1899.0
1361.0,1956.0
1191.0,1332.0
1729.0,1985.0
1814.0,2070.0
1758.0,2070.0
1219.0,1361.0
1191.0,1276.0
1701.0,1758.0
624.0,652.0
1191.0,1247.0
1474.0,1843.0
1446.0,2070.0
1758.0,2070.0
1276.0,1389.0
1758.0,2098.0
1843.0,1956.0
1332.0,1531.0
1191.0,1418.0
2013.0,2041.0
1616.0,1644.0
1361.0,1644.0
1899.0,1928.0
879.0,1361.0
1332.0,1758.0
1446.0,1644.0
1503.0,1758.0
1191.0,1729.0
624.0,709.0
709.0,765.0
794.0,964.0
1928.0,1985.0
1191.0,1219.0
1701.0,2041.0
1559.0,1588.0
567.0,624.0
1871.0,1956.0
1701.0,1899.0
1446.0,1644.0
680.0,1219.0
936.0,964.0
1814.0,1985.0
652.0,1219.0
936.0,1106.0
1304.0,1701.0
652.0,765.0
1503.0,1985.0
851.0,907.0
1616.0,1899.0
1247.0,2098.0
1559.0,2041.0
1191.0,1332.0
510.0,539.0
1588.0,1786.0
1814.0,1843.0
454.0,680.0
652.0,879.0
1644.0,1701.0
1616.0,1673.0
709.0,794.0
907.0,964.0
1673.0,1814.0
1332.0,1559.0
1928.0,1985.0
1899.0,2070.0
794.0,879.0
907.0,1162.0
1588.0,1928.0
1559.0,1729.0
1191.0,1814.0
1985.0,2013.0
624.0,680.0
1616.0,1956.0
1361.0,1474.0
1871.0,1985.0
1729.0,2013.0
1474.0,1588.0
2070.0,2098.0
1474.0,1985.0
1758.0,1899.0
765.0,794.0
709.0,879.0
1474.0,1956.0
1758.0,1786.0
1758.0,2013.0
794.0,851.0
992.0,1106.0
1616.0,1673.0
1134.0,1219.0
1332.0,1531.0
1219.0,1276.0
1729.0,1758.0
1049.0,1106.0
1030.0,1380.0
1720.0,1840.0
880.0,1310.0
420.0,500.0
1821.0,1835.0
850.0,1120.0
580.0,770.0
1871.0,1984.0
1814.0,1899.0
1588.0,1630.0
372.0,428.0
1942.0,1979.0
1588.0,2098.0
625.0,670.0
990.0,1340.0
1410.0,1420.0
283.0,397.0
1130.0,1160.0
1330.0,1995.0
1644.0,1786.0
1899.0,2070.0
1100.0,1255.0
1095.0,1230.0
2010.0,2066.0
1210.0,1480.0
801.0,1172.0
1620.0,1840.0
1580.0,1990.0
1440.0,1950.0
1740.0,1800.0
1618.0,1992.0
1100.0,1417.0
1390.0,1400.0
1077.0,1311.0
1077.0,1120.0
1758.0,1857.0
1758.0,1899.0
1960.0,2034.0
1488.0,1984.0
936.0,1814.0
1930.0,1940.0
1797.0,1915.0
241.0,404.0
419.0,483.0
510.0,640.0
1320.0,1350.0
1268.0,1644.0
260.0,480.0
1780.0,1820.0
920.0,1347.0
1786.0,1871.0
1990.0,2070.0
1465.0,1485.0
1529.0,1848.0
1880.0,1995.0
1910.0,1940.0
1300.0,1700.0
1758.0,2033.0
1515.0,1550.0
820.0,1220.0
1880.0,2050.0
1310.0,2100.0
369.0,384.0
1970.0,2027.0
385.0,400.0
635.0,1030.0
1956.0,2000.0
1820.0,1850.0
2013.0,2041.0
890.0,920.0
808.0,864.0
510.0,1077.0
992.0,1616.0
1470.0,1580.0
1760.0,1990.0
1640.0,1810.0
1290.0,2090.0
1810.0,1830.0
1600.0,1650.0
1026.0,1315.0
992.0,1041.0
1880.0,2000.0
1117.0,1155.0
964.0,1006.0
800.0,1490.0
1990.0,2098.0
815.0,870.0
1995.0,2095.0
440.0,460.0
1219.0,1410.0
964.0,992.0
570.0,1403.0
1435.0,1495.0
1758.0,1843.0
1495.0,1605.0
1340.0,1531.0
1361.0,1389.0
1380.0,1700.0
1899.0,2027.0
1616.0,1899.0
1580.0,1850.0
1725.0,1870.0
1871.0,2041.0
2060.0,2080.0
680.0,765.0
1440.0,1450.0
1910.0,2098.0
1745.0,1865.0
1782.0,1872.0
907.0,915.0
1531.0,1545.0
1304.0,1318.0
680.0,765.0
1814.0,1871.0
660.0,1095.0
1262.0,1460.0
1195.0,1425.0
1293.0,1638.0
1040.0,1130.0
1190.0,1270.0
2040.0,2070.0
815.0,980.0
1750.0,2100.0
1890.0,1950.0
700.0,750.0
1478.0,1925.0
1370.0,1785.0
2020.0,2095.0
1710.0,1715.0
1100.0,1530.0
1930.0,2080.0
310.0,320.0
775.0,810.0
1560.0,1580.0
1355.0,2050.0
1616.0,1899.0
1276.0,1361.0
340.0,354.0
593.0,595.0
1580.0,1910.0
800.0,1560.0
1374.0,1688.0
1600.0,1800.0
1640.0,1850.0
1700.0,1840.0
1240.0,1405.0
1325.0,1560.0
1840.0,1950.0
1640.0,2000.0
830.0,996.0
1405.0,1705.0
1843.0,1928.0
1794.0,1905.0
1698.0,1808.0
950.0,1033.0
1019.0,1035.0
1673.0,1758.0
1219.0,1559.0
739.0,806.0
900.0,920.0
560.0,810.0
1580.0,1800.0
1780.0,2100.0
1715.0,1857.0
1995.0,2085.0
1143.0,1155.0
1820.0,1874.0
595.0,964.0
454.0,496.0
777.0,840.0
1200.0,1280.0
1762.0,1872.0
1680.0,1920.0
545.0,1465.0
2005.0,2070.0
745.0,905.0
1474.0,2070.0
1559.0,1758.0
1871.0,1880.0
774.0,836.0
1746.0,1931.0
1510.0,1780.0
1820.0,1940.0
1800.0,2070.0
1870.0,1940.0
690.0,700.0
1540.0,1620.0
1980.0,2100.0
855.0,923.0
295.0,390.0
1835.0,2055.0
675.0,755.0
1210.0,1440.0
1955.0,2070.0
1700.0,1760.0
1610.0,1810.0
1503.0,2070.0
1085.0,1160.0
1360.0,1522.0
1200.0,1420.0
1417.0,1588.0
1005.0,1103.0
936.0,1530.0
326.0,340.0
1210.0,1740.0
840.0,990.0
1840.0,1920.0
1423.0,1867.0
590.0,620.0
767.0,774.0
1460.0,1570.0
1880.0,2050.0
1690.0,1870.0
480.0,615.0
1735.0,1830.0
1701.0,1871.0
1695.0,1855.0
1956.0,1984.0
1180.0,1720.0
1645.0,1950.0
1899.0,2070.0
535.0,794.0
1247.0,1460.0
1490.0,1620.0
1304.0,1361.0
1005.0,1080.0
1475.0,1690.0
1470.0,1595.0
1205.0,1260.0
765.0,856.0
1395.0,1855.0
744.0,1130.0
1415.0,1955.0
275.0,285.0
383.0,410.0
2060.0,2080.0
1720.0,1930.0
385.0,460.0
1120.0,1210.0
2045.0,2070.0
1049.0,1530.0
982.0,1169.0
1440.0,1850.0
1162.0,1247.0
1268.0,1310.0
1600.0,1721.0
1060.0,1260.0
1658.0,1880.0
1595.0,1771.0
600.0,730.0
1320.0,1380.0
400.0,402.0
980.0,1450.0
783.0,860.0
1970.0,2060.0
1814.0,1871.0
720.0,850.0
1417.0,1559.0
1361.0,1673.0
567.0,1220.0
1195.0,1200.0
1645.0,1810.0
850.0,964.0
1644.0,1729.0
1150.0,1380.0
1332.0,1814.0
1220.0,1230.0
1295.0,1680.0
1965.0,2080.0
539.0,1134.0
1725.0,1925.0
1191.0,1247.0
1410.0,1520.0
1700.0,1835.0
1190.0,1240.0
964.0,1246.0
510.0,930.0
1956.0,1984.0
1899.0,2098.0
1290.0,1616.0
539.0,567.0
1493.0,1570.0
1389.0,2041.0
1644.0,1673.0
1990.0,2010.0
1460.0,1530.0
1550.0,1830.0
992.0,1701.0
1276.0,1531.0
1385.0,1455.0
1729.0,1758.0
375.0,385.0
1332.0,1503.0
1786.0,1928.0
850.0,1106.0
1871.0,2098.0
1814.0,2098.0
870.0,950.0
1290.0,1635.0
1585.0,1770.0
1077.0,1360.0
1247.0,1644.0
1673.0,1814.0
1389.0,1588.0
1380.0,1800.0
1455.0,1745.0
1185.0,1220.0
964.0,2070.0
1474.0,1786.0
1880.0,2100.0
1814.0,1899.0
255.0,312.0
400.0,454.0
1780.0,2100.0
2013.0,2041.0
540.0,560.0
1860.0,2015.0
1701.0,1814.0
1786.0,2098.0
670.0,700.0
510.0,652.0
1830.0,1920.0
680.0,737.0
